,id,mac,type,rssi,rssiOrigin,deviceId,gatewayId,gatewayLogId,raw,createdAt,updatedAt
2797,6893704,dd3c23d9f3fa,0,92,164,12826,2,128110,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:24,2020-04-07 12:30:03
2798,6881795,dd3c23d9f3fa,0,90,166,12826,3,128113,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:25,2020-04-07 12:29:26
2799,6882057,dd3c23d9f3fa,0,90,166,12826,3,128113,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:25,2020-04-07 12:29:25
2800,6882326,dd3c23d9f3fa,0,84,172,12826,3,128114,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:25,2020-04-07 12:29:27
2801,6882398,dd3c23d9f3fa,0,84,172,12826,3,128114,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:25,2020-04-07 12:29:25
2802,6915147,dd3c23d9f3fa,0,83,173,12826,2,128128,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:28,2020-04-07 12:29:28
2803,6899909,dd3c23d9f3fa,0,83,173,12826,2,128128,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:28,2020-04-07 12:30:26
2804,6916408,dd3c23d9f3fa,0,90,166,12826,2,128142,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:31,2020-04-07 12:29:31
2805,6884212,dd3c23d9f3fa,0,82,174,12826,3,128141,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:31,2020-04-07 12:29:31
2806,6885419,dd3c23d9f3fa,0,82,174,12826,3,128156,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:35,2020-04-07 12:29:35
2807,6918377,dd3c23d9f3fa,0,86,170,12826,2,128165,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:36,2020-04-07 12:29:36
2808,6885232,dd3c23d9f3fa,0,88,168,12826,3,128166,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:37,2020-04-07 12:29:38
2809,6885877,dd3c23d9f3fa,0,88,168,12826,3,128166,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:37,2020-04-07 12:29:37
2810,6921356,dd3c23d9f3fa,0,89,167,12826,2,128176,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:38,2020-04-07 12:29:38
2811,6890714,dd3c23d9f3fa,0,89,167,12826,2,128176,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:38,2020-04-07 12:29:54
2812,6887755,dd3c23d9f3fa,0,82,174,12826,3,128197,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:43,2020-04-07 12:29:43
2813,6887781,dd3c23d9f3fa,0,89,167,12826,3,128197,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:43,2020-04-07 12:29:43
2814,6887645,dd3c23d9f3fa,0,89,167,12826,3,128197,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:43,2020-04-07 12:29:44
2815,6888066,dd3c23d9f3fa,0,82,174,12826,3,128206,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:45,2020-04-07 12:29:46
2816,6888394,dd3c23d9f3fa,0,82,174,12826,3,128206,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:45,2020-04-07 12:29:45
2817,6926635,dd3c23d9f3fa,0,85,171,12826,2,128235,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:50,2020-04-07 12:29:50
2818,6889867,dd3c23d9f3fa,0,84,172,12826,3,128231,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:50,2020-04-07 12:29:50
2819,6926969,dd3c23d9f3fa,0,85,171,12826,2,128239,0201060303aafe1116aafe20000cf61680004ca7bc021b9d04,2020-04-07 12:29:52,2020-04-07 12:29:52
2820,6894332,dd3c23d9f3fa,0,85,171,12826,2,128239,0201060303aafe1116aafe20000cf61680004ca7bc021b9d04,2020-04-07 12:29:52,2020-04-07 12:30:05
2821,6891649,dd3c23d9f3fa,0,84,172,12826,3,128256,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:29:55,2020-04-07 12:29:55
2822,6893544,dd3c23d9f3fa,0,79,177,12826,3,128281,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:01,2020-04-07 12:30:01
2823,6933263,dd3c23d9f3fa,0,89,167,12826,2,128301,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:05,2020-04-07 12:30:05
2824,6934748,dd3c23d9f3fa,0,89,167,12826,2,128313,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:08,2020-04-07 12:30:08
2825,6899094,dd3c23d9f3fa,0,89,167,12826,2,128325,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:12,2020-04-07 12:30:23
2826,6936250,dd3c23d9f3fa,0,89,167,12826,2,128325,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:12,2020-04-07 12:30:12
2827,6938515,dd3c23d9f3fa,0,89,167,12826,2,128331,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:14,2020-04-07 12:30:14
2828,6943159,dd3c23d9f3fa,0,84,172,12826,2,128361,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:24,2020-04-07 12:30:24
2829,6901270,dd3c23d9f3fa,0,89,167,12826,2,128373,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:28,2020-04-07 12:30:31
2830,6944661,dd3c23d9f3fa,0,89,167,12826,2,128373,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:28,2020-04-07 12:30:28
2831,6944868,dd3c23d9f3fa,0,89,167,12826,2,128376,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:29,2020-04-07 12:30:29
2832,6945810,dd3c23d9f3fa,0,86,170,12826,2,128382,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:31,2020-04-07 12:30:31
2833,6952266,dd3c23d9f3fa,0,89,167,12826,2,128416,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:42,2020-04-07 12:30:42
2834,6905684,dd3c23d9f3fa,0,80,176,12826,3,128439,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:48,2020-04-07 12:30:48
2835,6956978,dd3c23d9f3fa,0,88,168,12826,2,128448,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:49,2020-04-07 12:30:49
2836,6905922,dd3c23d9f3fa,0,88,168,12826,3,128447,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:49,2020-04-07 12:30:49
2837,6906226,dd3c23d9f3fa,0,88,168,12826,3,128447,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:49,2020-04-07 12:30:49
2838,6958800,dd3c23d9f3fa,0,89,167,12826,2,128466,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:52,2020-04-07 12:30:52
2839,6908554,dd3c23d9f3fa,0,85,171,12826,3,128479,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:30:55,2020-04-07 12:30:55
2840,6963437,dd3c23d9f3fa,0,90,166,12826,2,128514,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:00,2020-04-07 12:31:00
2841,6911164,dd3c23d9f3fa,0,85,171,12826,3,128515,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:01,2020-04-07 12:31:01
2842,6947663,dd3c23d9f3fa,0,85,171,12826,2,128531,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:03,2020-04-07 12:32:37
2843,6964816,dd3c23d9f3fa,0,85,171,12826,2,128531,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:03,2020-04-07 12:31:03
2844,6967547,dd3c23d9f3fa,0,87,169,12826,2,128562,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:08,2020-04-07 12:31:08
2845,6913926,dd3c23d9f3fa,0,91,165,12826,3,128556,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:08,2020-04-07 12:31:08
2846,6914999,dd3c23d9f3fa,0,81,175,12826,3,128570,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:11,2020-04-07 12:31:13
2847,6915045,dd3c23d9f3fa,0,81,175,12826,3,128570,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:11,2020-04-07 12:31:11
2848,6971050,dd3c23d9f3fa,0,85,171,12826,2,128610,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:17,2020-04-07 12:31:17
2849,6972481,dd3c23d9f3fa,0,88,168,12826,2,128617,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:18,2020-04-07 12:31:18
2850,6973267,dd3c23d9f3fa,0,86,170,12826,2,128622,0201060303aafe1116aafe20000cf01680004ca839021ba076,2020-04-07 12:31:19,2020-04-07 12:31:19
2851,6917611,dd3c23d9f3fa,0,83,173,12826,3,128614,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:19,2020-04-07 12:31:19
2852,6919608,dd3c23d9f3fa,0,81,175,12826,3,128637,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:23,2020-04-07 12:31:23
2853,6920979,dd3c23d9f3fa,0,88,168,12826,3,128658,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:27,2020-04-07 12:31:29
2854,6921327,dd3c23d9f3fa,0,88,168,12826,3,128658,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:27,2020-04-07 12:31:27
2855,6976604,dd3c23d9f3fa,0,91,165,12826,2,128678,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:31,2020-04-07 12:31:31
2856,6923063,dd3c23d9f3fa,0,82,174,12826,3,128679,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:31,2020-04-07 12:31:33
2857,6923129,dd3c23d9f3fa,0,82,174,12826,3,128679,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:31,2020-04-07 12:31:31
2858,6979314,dd3c23d9f3fa,0,87,169,12826,2,128705,0201060303aafe1116aafe20000cf01680004ca852021ba126,2020-04-07 12:31:37,2020-04-07 12:31:37
2859,6925156,dd3c23d9f3fa,0,89,167,12826,3,128704,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:37,2020-04-07 12:31:37
2860,6979808,dd3c23d9f3fa,0,90,166,12826,2,128709,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:38,2020-04-07 12:31:38
2861,6927962,dd3c23d9f3fa,0,86,170,12826,3,128742,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:45,2020-04-07 12:31:45
2862,6929781,dd3c23d9f3fa,0,81,175,12826,3,128767,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:49,2020-04-07 12:31:49
2863,6929669,dd3c23d9f3fa,0,89,167,12826,3,128773,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:50,2020-04-07 12:31:51
2864,6930152,dd3c23d9f3fa,0,89,167,12826,3,128773,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:50,2020-04-07 12:31:50
2865,6930700,dd3c23d9f3fa,0,81,175,12826,3,128778,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:51,2020-04-07 12:31:51
2866,6930502,dd3c23d9f3fa,0,81,175,12826,3,128778,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:51,2020-04-07 12:31:53
2867,6930956,dd3c23d9f3fa,0,88,168,12826,3,128783,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:52,2020-04-07 12:31:52
2868,6930559,dd3c23d9f3fa,0,88,168,12826,3,128783,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:52,2020-04-07 12:31:53
2869,6987787,dd3c23d9f3fa,0,89,167,12826,2,128804,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:56,2020-04-07 12:31:56
2870,6932319,dd3c23d9f3fa,0,80,176,12826,3,128798,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:56,2020-04-07 12:31:56
2871,6932195,dd3c23d9f3fa,0,80,176,12826,3,128798,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:56,2020-04-07 12:31:57
2872,6988251,dd3c23d9f3fa,0,85,171,12826,2,128809,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:31:57,2020-04-07 12:31:57
2873,6989995,dd3c23d9f3fa,0,89,167,12826,2,128844,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:04,2020-04-07 12:32:04
2874,6936314,dd3c23d9f3fa,0,86,170,12826,3,128842,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:05,2020-04-07 12:32:05
2875,6936602,dd3c23d9f3fa,0,80,176,12826,3,128853,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:07,2020-04-07 12:32:08
2876,6937017,dd3c23d9f3fa,0,80,176,12826,3,128853,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:07,2020-04-07 12:32:07
2877,6937355,dd3c23d9f3fa,0,86,170,12826,3,128864,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:09,2020-04-07 12:32:10
2878,6937698,dd3c23d9f3fa,0,86,170,12826,3,128864,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:09,2020-04-07 12:32:09
2879,6940074,dd3c23d9f3fa,0,87,169,12826,3,128892,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:16,2020-04-07 12:32:18
2880,6940091,dd3c23d9f3fa,0,81,175,12826,3,128892,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:16,2020-04-07 12:32:16
2881,6942590,dd3c23d9f3fa,0,80,176,12826,3,128926,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:22,2020-04-07 12:32:22
2882,6941864,dd3c23d9f3fa,0,80,176,12826,3,128926,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:22,2020-04-07 12:32:22
2883,6944087,dd3c23d9f3fa,0,89,167,12826,3,128945,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:27,2020-04-07 12:32:27
2884,6944386,dd3c23d9f3fa,0,80,176,12826,3,128956,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:29,2020-04-07 12:32:29
2885,6944899,dd3c23d9f3fa,0,89,167,12826,3,128956,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:29,2020-04-07 12:32:30
2886,6944932,dd3c23d9f3fa,0,80,176,12826,3,128956,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:29,2020-04-07 12:32:29
2887,6944961,dd3c23d9f3fa,0,89,167,12826,3,128956,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:29,2020-04-07 12:32:29
2888,6945635,dd3c23d9f3fa,0,80,176,12826,3,128966,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:31,2020-04-07 12:32:31
2889,6945262,dd3c23d9f3fa,0,80,176,12826,3,128966,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:31,2020-04-07 12:32:31
2890,6946088,dd3c23d9f3fa,0,88,168,12826,3,128970,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:32,2020-04-07 12:32:32
2891,6945839,dd3c23d9f3fa,0,88,168,12826,3,128970,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:32,2020-04-07 12:32:33
2892,7000522,dd3c23d9f3fa,0,88,168,12826,2,128980,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:33,2020-04-07 12:32:33
2893,6946403,dd3c23d9f3fa,0,80,176,12826,3,128975,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:33,2020-04-07 12:32:33
2894,6946021,dd3c23d9f3fa,0,80,176,12826,3,128975,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:33,2020-04-07 12:32:33
2895,6946940,dd3c23d9f3fa,0,88,168,12826,3,128981,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:34,2020-04-07 12:32:34
2896,6946779,dd3c23d9f3fa,0,88,168,12826,3,128981,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:34,2020-04-07 12:32:35
2897,6947354,dd3c23d9f3fa,0,81,175,12826,3,128986,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:35,2020-04-07 12:32:35
2898,6946996,dd3c23d9f3fa,0,81,175,12826,3,128986,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:35,2020-04-07 12:32:35
2899,6947597,dd3c23d9f3fa,0,90,166,12826,3,128990,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:36,2020-04-07 12:32:37
2900,6947720,dd3c23d9f3fa,0,90,166,12826,3,128990,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:36,2020-04-07 12:32:36
2901,6948100,dd3c23d9f3fa,0,80,176,12826,3,128995,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:37,2020-04-07 12:32:37
2902,6947803,dd3c23d9f3fa,0,80,176,12826,3,128995,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:37,2020-04-07 12:32:38
2903,6947908,dd3c23d9f3fa,0,87,169,12826,3,129001,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:38,2020-04-07 12:32:38
2904,6948455,dd3c23d9f3fa,0,87,169,12826,3,129001,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:38,2020-04-07 12:32:38
2905,7003962,dd3c23d9f3fa,0,88,168,12826,2,129018,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:40,2020-04-07 12:32:40
2906,6949191,dd3c23d9f3fa,0,80,176,12826,3,129012,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:40,2020-04-07 12:32:41
2907,6949303,dd3c23d9f3fa,0,80,176,12826,3,129012,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:40,2020-04-07 12:32:40
2908,6950438,dd3c23d9f3fa,0,90,166,12826,3,129031,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:43,2020-04-07 12:32:44
2909,6950694,dd3c23d9f3fa,0,90,166,12826,3,129031,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:43,2020-04-07 12:32:43
2910,6951887,dd3c23d9f3fa,0,80,176,12826,3,129043,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:45,2020-04-07 12:32:45
2911,6951163,dd3c23d9f3fa,0,80,176,12826,3,129043,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:45,2020-04-07 12:32:45
2912,6953007,dd3c23d9f3fa,0,87,169,12826,3,129060,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:48,2020-04-07 12:32:49
2913,6953345,dd3c23d9f3fa,0,87,169,12826,3,129060,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:48,2020-04-07 12:32:48
2914,6953294,dd3c23d9f3fa,0,81,175,12826,3,129066,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:49,2020-04-07 12:32:49
2915,6953981,dd3c23d9f3fa,0,81,175,12826,3,129066,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:49,2020-04-07 12:32:49
2916,6954343,dd3c23d9f3fa,0,87,169,12826,3,129072,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:50,2020-04-07 12:32:51
2917,6954636,dd3c23d9f3fa,0,87,169,12826,3,129072,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:50,2020-04-07 12:32:50
2918,7007549,dd3c23d9f3fa,0,85,171,12826,2,129091,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:52,2020-04-07 12:32:52
2919,7006969,dd3c23d9f3fa,0,89,167,12826,2,129096,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:53,2020-04-07 12:32:53
2920,6956425,dd3c23d9f3fa,0,81,175,12826,3,129097,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:54,2020-04-07 12:32:55
2921,6956528,dd3c23d9f3fa,0,81,175,12826,3,129097,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:54,2020-04-07 12:32:54
2922,6956866,dd3c23d9f3fa,0,88,168,12826,3,129109,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:56,2020-04-07 12:32:56
2923,6957428,dd3c23d9f3fa,0,81,175,12826,3,129109,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:56,2020-04-07 12:32:57
2924,6957693,dd3c23d9f3fa,0,88,168,12826,3,129109,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:56,2020-04-07 12:32:56
2925,6957718,dd3c23d9f3fa,0,81,175,12826,3,129109,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:56,2020-04-07 12:32:56
2926,6957850,dd3c23d9f3fa,0,88,168,12826,3,129114,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:57,2020-04-07 12:32:58
2927,6958191,dd3c23d9f3fa,0,88,168,12826,3,129114,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:57,2020-04-07 12:32:57
2928,7009219,dd3c23d9f3fa,0,89,167,12826,2,129132,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:32:59,2020-04-07 12:32:59
2929,7009352,dd3c23d9f3fa,0,85,171,12826,2,129139,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:00,2020-04-07 12:33:00
2930,7010232,dd3c23d9f3fa,0,85,171,12826,2,129151,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:02,2020-04-07 12:33:02
2931,6961170,dd3c23d9f3fa,0,86,170,12826,3,129144,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:02,2020-04-07 12:33:02
2932,7012359,dd3c23d9f3fa,0,85,171,12826,2,129188,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:10,2020-04-07 12:33:10
2933,6966131,dd3c23d9f3fa,0,80,176,12826,3,129197,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:12,2020-04-07 12:33:12
2934,6966837,dd3c23d9f3fa,0,86,170,12826,3,129204,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:13,2020-04-07 12:33:13
2935,6965882,dd3c23d9f3fa,0,86,170,12826,3,129204,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:13,2020-04-07 12:33:14
2936,6967659,dd3c23d9f3fa,0,80,176,12826,3,129211,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:14,2020-04-07 12:33:14
2937,6967253,dd3c23d9f3fa,0,80,176,12826,3,129211,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:14,2020-04-07 12:33:16
2938,7018369,dd3c23d9f3fa,0,86,170,12826,2,129287,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:28,2020-04-07 12:33:28
2939,6974726,dd3c23d9f3fa,0,80,176,12826,3,129285,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:29,2020-04-07 12:33:29
2940,6974487,dd3c23d9f3fa,0,80,176,12826,3,129285,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:29,2020-04-07 12:33:30
2941,6974705,dd3c23d9f3fa,0,86,170,12826,3,129285,0201061aff4c000215b5b182c7eab14988aa99b5c1517008d90001faf3c5,2020-04-07 12:33:29,2020-04-07 12:33:29
